Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2008-09-17 00:00:00,2026-04-24 06:09:00,0.154,0,241.7,0.6,0,0,1
2008-01-01 00:00:00,2026-04-24 13:56:00,3.61,0.388,237.86,15.4,0,28,18
2007-01-20 00:00:00,2026-04-24 19:19:00,6.24,0.436,229.62,27.2,0,35,16
2008-10-25 00:00:00,2026-04-24 05:39:00,0.368,0.072,244.06,1.6,0,0,0
2009-03-26 00:00:00,2026-04-24 17:46:00,0.482,0.056,244.25,2,0,0,0
2008-10-23 00:00:00,2026-04-24 09:31:00,1.38,0.062,241.41,5.6,0,0,19
2010-11-11 00:00:00,2026-04-24 05:18:00,0.446,0.23,244.64,2,0,1,1
2008-06-17 00:00:00,2026-04-24 14:43:00,0.346,0.098,240.67,1.4,0,0,1
2009-10-07 00:00:00,2026-04-24 14:06:00,0.218,0.046,240.51,1,0,0,1
2008-03-08 00:00:00,2026-04-24 09:59:00,0.862,0.11,240.82,3.6,0,0,12
2007-08-02 00:00:00,2026-04-24 01:24:00,0.228,0,244.73,1,0,0,0
2008-03-04 00:00:00,2026-04-24 09:06:00,1.334,0.068,236.38,5.6,0,0,17
2009-12-11 00:00:00,2026-04-24 07:49:00,2.542,0.068,238.36,10.8,0,0,18
2008-10-26 00:00:00,2026-04-24 23:16:00,0.306,0.082,243.08,1.2,0,0,0
2009-07-23 00:00:00,2026-04-24 11:41:00,1.364,0.212,241.91,5.6,0,1,19
2010-09-06 00:00:00,2026-04-24 04:52:00,0.2,0,241.44,0.8,0,0,1
2009-11-24 00:00:00,2026-04-24 19:04:00,2.014,0.304,236.49,8.6,0,2,0
2007-03-21 00:00:00,2026-04-24 01:23:00,1.314,0,243.51,5.4,0,0,18
2008-08-01 00:00:00,2026-04-24 18:32:00,0.74,0.046,238.91,3,0,0,0
2009-12-19 00:00:00,2026-04-24 14:47:00,1.35,0.048,248.69,5.4,0,0,19
2008-12-17 00:00:00,2026-04-24 03:15:00,0.358,0.09,245.22,1.6,0,2,0
2010-05-06 00:00:00,2026-04-24 14:28:00,0.634,0.238,240.63,3.4,6,0,1
2010-07-15 00:00:00,2026-04-24 19:05:00,0.584,0.298,241.86,2.6,0,1,0
2009-12-07 00:00:00,2026-04-24 01:52:00,0.132,0,244.62,0.6,0,0,0
2009-06-07 00:00:00,2026-04-24 07:48:00,1.19,0,239.08,4.8,0,0,19
2009-09-01 00:00:00,2026-04-24 23:17:00,0.212,0,247.81,0.8,0,0,0
2010-03-24 00:00:00,2026-04-24 12:55:00,1.42,0.092,240.47,5.8,0,1,19
2010-08-30 00:00:00,2026-04-24 04:33:00,0.352,0.23,241.36,1.8,0,1,1
2010-10-21 00:00:00,2026-04-24 13:24:00,0.41,0.204,245.97,1.8,0,2,1
2009-04-03 00:00:00,2026-04-24 03:53:00,0.514,0.324,244.62,2.4,0,1,0
2007-10-15 00:00:00,2026-04-24 08:22:00,1.34,0.078,235.32,5.6,0,0,17
2008-05-26 00:00:00,2026-04-24 17:08:00,0.328,0,237.63,1.6,0,0,1
2009-07-07 00:00:00,2026-04-24 03:00:00,0.304,0.234,242.2,1.6,0,0,1
2010-04-11 00:00:00,2026-04-24 19:24:00,5.544,0.184,236.04,23.8,17,35,0
2008-08-22 00:00:00,2026-04-24 00:20:00,0.176,0.156,241.95,0.8,0,0,1
2008-08-28 00:00:00,2026-04-24 15:39:00,0.082,0,242.73,0.2,0,0,1
2009-08-27 00:00:00,2026-04-24 19:29:00,0.404,0.228,242.18,1.8,0,1,1
2009-10-03 00:00:00,2026-04-24 17:01:00,0.43,0.05,243.5,1.8,0,1,0
2009-12-01 00:00:00,2026-04-24 05:09:00,0.364,0.198,249.8,1.6,0,1,0
2010-07-18 00:00:00,2026-04-24 05:03:00,0.324,0.22,242.96,1.6,0,1,0
2008-03-17 00:00:00,2026-04-24 23:39:00,0.362,0.2,244.26,1.6,0,1,0
2010-07-19 00:00:00,2026-04-24 23:20:00,1.634,0.196,242.37,6.8,0,0,13
2008-02-05 00:00:00,2026-04-24 18:59:00,1.496,0.112,243.26,6.2,0,0,19
2010-01-11 00:00:00,2026-04-24 02:19:00,1.212,0.134,248.75,4.8,0,1,1
2007-11-14 00:00:00,2026-04-24 05:42:00,0.304,0.068,240.46,1.2,0,0,0
2010-05-30 00:00:00,2026-04-24 05:12:00,0.532,0.206,241.59,2.4,0,0,1
2008-07-27 00:00:00,2026-04-24 23:53:00,1.098,0.32,240.96,4.8,0,0,13
2007-08-30 00:00:00,2026-04-24 03:31:00,0.112,0,242.87,0.4,0,0,0
2008-02-07 00:00:00,2026-04-24 19:20:00,1.83,0.252,236.86,8,0,0,1
2007-04-23 00:00:00,2026-04-24 23:10:00,0.282,0.124,237.32,1.4,0,0,0
2010-05-10 00:00:00,2026-04-24 15:27:00,2.734,0.384,237.27,11.6,0,36,1
2009-05-20 00:00:00,2026-04-24 05:48:00,0.352,0.096,242.99,1.6,0,2,0
2007-01-30 00:00:00,2026-04-24 06:26:00,0.348,0.158,243.93,1.6,0,0,0
2009-03-08 00:00:00,2026-04-24 09:43:00,0.234,0.128,239.17,1,0,0,1
2008-12-24 00:00:00,2026-04-24 14:50:00,0.378,0.106,246.99,1.6,0,0,0
2010-06-25 00:00:00,2026-04-24 05:47:00,0.168,0,240.71,0.8,0,0,0
2007-10-10 00:00:00,2026-04-24 13:30:00,0.36,0.066,241.37,1.6,0,0,0
2008-04-16 00:00:00,2026-04-24 05:56:00,1.476,0.09,242.36,6,0,0,20
2009-03-03 00:00:00,2026-04-24 16:04:00,1.396,0,241.46,5.8,0,0,17
2009-01-16 00:00:00,2026-04-24 02:52:00,0.266,0,244.46,1.2,0,0,0
2010-02-01 00:00:00,2026-04-24 03:05:00,0.256,0,247.34,1,0,0,1
2009-01-24 00:00:00,2026-04-24 21:32:00,1.41,0.184,243.19,5.8,0,0,0
2010-06-14 00:00:00,2026-04-24 02:38:00,0.292,0.112,242.94,1.4,0,0,1
2007-06-15 00:00:00,2026-04-24 20:17:00,2.498,0.47,241.19,10.8,0,0,18
2009-04-22 00:00:00,2026-04-24 05:19:00,0.438,0.216,240.36,2,0,1,1
2010-10-10 00:00:00,2026-04-24 16:16:00,0.72,0.328,241.3,3.2,0,0,1
2010-03-01 00:00:00,2026-04-24 09:39:00,0.364,0,240.12,1.6,0,0,0
2008-03-21 00:00:00,2026-04-24 07:58:00,1.684,0,241.32,7,0,0,18
2007-11-01 00:00:00,2026-04-24 10:51:00,1.462,0.27,241.42,6,0,0,18
2010-05-22 00:00:00,2026-04-24 18:19:00,0.39,0.088,239.79,1.8,0,0,0
2007-12-26 00:00:00,2026-04-24 16:28:00,2.122,0,244.33,8.6,0,1,18
2007-04-04 00:00:00,2026-04-24 19:32:00,1.668,0,236.49,7,0,0,17
2009-11-09 00:00:00,2026-04-24 00:40:00,0.218,0.098,240.83,1,0,1,0
2009-02-27 00:00:00,2026-04-24 21:58:00,2.406,0,238.72,10,0,1,17
2009-01-03 00:00:00,2026-04-24 06:59:00,0.264,0.058,242.03,1.2,0,0,0
2010-07-23 00:00:00,2026-04-24 04:15:00,1.15,0.196,238.63,4.8,1,2,1
2008-10-07 00:00:00,2026-04-24 15:44:00,0.348,0.224,240.97,1.6,0,1,1
2009-08-02 00:00:00,2026-04-24 03:46:00,1.35,0.048,245.62,5.4,0,0,18
2008-05-04 00:00:00,2026-04-24 02:19:00,0.322,0.094,243.78,1.4,0,0,0
2007-05-01 00:00:00,2026-04-24 03:18:00,2.496,0.278,241.81,10.4,0,1,0
2008-12-03 00:00:00,2026-04-24 18:09:00,0.392,0.206,241.42,1.8,0,0,0
2009-01-25 00:00:00,2026-04-24 13:13:00,1.726,0.356,243.01,7.2,0,1,18
2010-10-08 00:00:00,2026-04-24 10:16:00,0.156,0,240.45,0.6,0,0,0
2008-12-11 00:00:00,2026-04-24 07:23:00,3.496,0.226,238.18,14.6,0,1,18
2008-09-19 00:00:00,2026-04-24 18:11:00,1.376,0.208,240.86,5.8,0,1,18
2009-11-12 00:00:00,2026-04-24 07:12:00,2.296,0.14,239.92,9.6,0,2,18
2008-07-11 00:00:00,2026-04-24 01:39:00,0.392,0.098,240.96,1.6,0,0,0
2007-05-01 00:00:00,2026-04-24 13:53:00,0.358,0.194,241.78,1.6,0,0,0
2007-10-15 00:00:00,2026-04-24 04:30:00,0.216,0,239.67,1,0,0,0
2010-02-28 00:00:00,2026-04-24 20:52:00,0.34,0.098,240.98,1.4,0,0,1
2007-04-11 00:00:00,2026-04-24 04:16:00,0.206,0,239.98,0.8,0,0,0
2007-07-07 00:00:00,2026-04-24 21:23:00,1.418,0.206,237.56,6,0,1,17
2008-04-05 00:00:00,2026-04-24 22:35:00,0.794,0,241.12,3.2,0,0,1
2007-07-06 00:00:00,2026-04-24 22:12:00,0.588,0.248,236.13,2.6,0,0,0
2009-12-19 00:00:00,2026-04-24 17:23:00,1.294,0.058,243.42,5.2,0,0,18
2008-03-08 00:00:00,2026-04-24 16:50:00,0.2,0.08,238.04,1,0,0,1
2008-06-09 00:00:00,2026-04-24 19:14:00,1.76,0.432,237.43,7.6,1,0,18
2010-07-07 00:00:00,2026-04-24 21:06:00,1.506,0.314,239,6.4,1,1,18
2009-09-12 00:00:00,2026-04-24 19:57:00,1.428,0.228,242.13,5.8,0,0,1
2007-03-18 00:00:00,2026-04-24 08:09:00,4.698,0.334,237.37,19.8,38,1,0
2010-11-07 00:00:00,2026-04-24 02:55:00,0.32,0.18,239.42,1.4,0,1,1
2009-12-03 00:00:00,2026-04-24 18:59:00,2.62,0.188,238.31,11.6,0,0,0
2009-01-18 00:00:00,2026-04-24 22:37:00,3.57,0.072,242.42,15,31,0,18
2007-12-22 00:00:00,2026-04-24 01:43:00,0.56,0,247.27,2.4,0,0,0
2008-04-06 00:00:00,2026-04-24 02:11:00,0.178,0,235.02,0.8,0,0,1
2010-05-20 00:00:00,2026-04-24 21:27:00,0.382,0.094,242.65,1.6,0,0,1
2008-08-20 00:00:00,2026-04-24 05:01:00,0.174,0.12,241.65,1,0,0,1
2010-07-13 00:00:00,2026-04-24 09:52:00,0.368,0.232,243.24,1.8,0,0,1
2009-08-19 00:00:00,2026-04-24 03:48:00,0.218,0.104,241.09,1,0,1,1
2009-10-24 00:00:00,2026-04-24 07:52:00,3.21,0.104,240.45,13.2,0,1,18
2009-05-22 00:00:00,2026-04-24 03:04:00,0.422,0.214,243.94,2,0,0,1
2008-03-05 00:00:00,2026-04-24 23:44:00,0.638,0.164,243.19,2.6,0,1,0
2008-08-12 00:00:00,2026-04-24 09:29:00,1.382,0.06,241.53,5.6,2,0,18
2010-11-03 00:00:00,2026-04-24 08:23:00,1.834,0.188,241.67,7.6,0,2,18
2008-04-12 00:00:00,2026-04-24 10:55:00,1.34,0.064,240.81,5.6,0,0,18
2009-01-23 00:00:00,2026-04-24 08:16:00,3.014,0.072,236.48,13.2,28,1,17
2010-06-01 00:00:00,2026-04-24 13:52:00,2.93,0.258,242.67,12,0,39,1
2010-06-13 00:00:00,2026-04-24 17:54:00,3.79,0.154,238.87,15.8,0,38,18
2009-07-05 00:00:00,2026-04-24 17:05:00,0.362,0.114,243.39,1.6,0,0,0
2010-01-22 00:00:00,2026-04-24 00:04:00,1.712,0.046,241.12,7,0,0,19
2009-12-01 00:00:00,2026-04-24 19:00:00,1.354,0,243.16,5.6,0,0,0
2008-02-08 00:00:00,2026-04-24 15:25:00,0.144,0,243.15,0.6,0,0,0
2007-07-26 00:00:00,2026-04-24 00:26:00,0.286,0.198,232.78,1.4,0,0,0
2008-10-23 00:00:00,2026-04-24 23:21:00,0.656,0.06,244.28,2.6,0,0,0
2008-09-21 00:00:00,2026-04-24 23:02:00,0.366,0.222,241.78,1.8,0,0,1
2009-06-17 00:00:00,2026-04-24 08:42:00,1.18,0,238.18,4.8,0,0,18
2007-04-13 00:00:00,2026-04-24 12:26:00,0.388,0.246,241.95,1.8,0,1,0
2010-03-16 00:00:00,2026-04-24 22:14:00,1.804,0.11,239.55,7.4,0,1,1
2007-10-15 00:00:00,2026-04-24 12:34:00,0.382,0.192,239.3,1.8,0,1,0
2007-04-14 00:00:00,2026-04-24 18:12:00,0.382,0.236,239.98,1.8,0,1,0
2009-09-06 00:00:00,2026-04-24 02:42:00,0.288,0.082,241.48,1.2,0,0,0
2007-12-31 00:00:00,2026-04-24 20:12:00,2.472,0.078,234.13,10.4,0,0,17
2008-09-13 00:00:00,2026-04-24 23:14:00,0.728,0.2,241.94,3.2,0,0,0
2007-02-28 00:00:00,2026-04-24 07:45:00,1.352,0.096,239.94,5.6,0,2,18
2008-06-18 00:00:00,2026-04-24 03:36:00,0.14,0,240.11,0.6,0,0,1
2007-07-28 00:00:00,2026-04-24 20:12:00,2.474,0.362,234.97,10.6,0,0,17
2010-11-26 00:00:00,2026-04-24 13:09:00,1.444,0.17,238.96,6,0,0,17
2008-05-22 00:00:00,2026-04-24 11:06:00,0.39,0.356,238.85,2.2,0,1,1
2010-09-23 00:00:00,2026-04-24 20:15:00,0.98,0.132,242.63,4,0,1,0
2008-01-20 00:00:00,2026-04-24 20:59:00,1.934,0.088,240.03,8.2,0,0,0
2008-11-03 00:00:00,2026-04-24 15:45:00,0.392,0.178,243.52,1.8,0,1,0
2010-03-06 00:00:00,2026-04-24 08:52:00,1.776,0.174,238.49,7.4,1,1,18
2007-11-01 00:00:00,2026-04-24 08:11:00,4.44,0.082,238.25,18.6,38,0,17
2007-02-27 00:00:00,2026-04-24 12:40:00,0.224,0,246.39,1,0,0,0
2007-07-11 00:00:00,2026-04-24 07:32:00,1.854,0,239.04,7.6,0,0,18
2007-04-12 00:00:00,2026-04-24 07:42:00,2.154,0,238.65,9,0,0,18
2007-08-02 00:00:00,2026-04-24 09:29:00,1.662,0.088,239.43,7.2,0,1,18
2008-11-22 00:00:00,2026-04-24 12:43:00,0.528,0,239.42,2.2,0,0,0
2009-10-08 00:00:00,2026-04-24 05:47:00,0.26,0.154,242.04,1.2,0,0,0
2007-11-25 00:00:00,2026-04-24 11:38:00,0.462,0,241.88,2.2,0,0,0
2007-04-24 00:00:00,2026-04-24 00:15:00,0.278,0.094,237.52,1.2,0,0,0
2010-07-11 00:00:00,2026-04-24 06:49:00,0.374,0.084,242.11,1.6,0,0,0
2007-07-18 00:00:00,2026-04-24 06:09:00,0.276,0.178,234.28,1.4,0,0,0
2008-11-12 00:00:00,2026-04-24 03:03:00,0.22,0.056,245.16,1,0,0,0
2008-08-05 00:00:00,2026-04-24 00:08:00,2.314,0.288,242.94,9.6,0,0,19
2010-07-08 00:00:00,2026-04-24 04:19:00,0.308,0.21,240.67,1.6,0,2,0
2009-12-11 00:00:00,2026-04-24 06:56:00,1.71,0.154,240.09,7,0,0,19
2009-04-30 00:00:00,2026-04-24 22:35:00,3.618,0.086,238.69,15,0,0,18
2010-07-15 00:00:00,2026-04-24 13:25:00,0.586,0.392,241.8,2.8,0,1,1
2009-02-27 00:00:00,2026-04-24 00:06:00,0.238,0.048,240.55,1,0,0,0
2007-08-29 00:00:00,2026-04-24 22:37:00,0.114,0,242.14,0.4,0,0,0
2007-01-11 00:00:00,2026-04-24 10:48:00,0.202,0,239.3,0.8,0,0,0
2007-01-12 00:00:00,2026-04-24 10:22:00,1.63,0.07,239.03,6.8,0,0,18
2008-03-24 00:00:00,2026-04-24 15:47:00,1.586,0.162,243.4,6.4,0,0,18
2009-01-19 00:00:00,2026-04-24 06:51:00,1.802,0.064,241.6,7.4,0,0,18
2009-08-07 00:00:00,2026-04-24 10:24:00,1.322,0.082,239.73,5.4,0,0,18
2008-07-03 00:00:00,2026-04-24 08:16:00,1.384,0.088,239.72,5.8,0,0,17
2007-10-18 00:00:00,2026-04-24 04:39:00,0.244,0,242.68,1,0,0,0
2008-11-13 00:00:00,2026-04-24 04:04:00,0.368,0.086,243.02,1.6,0,0,0
2008-07-24 00:00:00,2026-04-24 12:30:00,0.266,0,240.52,1,0,0,0
2007-11-07 00:00:00,2026-04-24 20:45:00,0.312,0.238,241.08,1.6,0,2,0
2009-10-30 00:00:00,2026-04-24 15:07:00,1.404,0.082,242.24,5.8,0,0,19
2008-08-12 00:00:00,2026-04-24 10:49:00,1.402,0,244.52,5.6,0,0,19
2009-08-11 00:00:00,2026-04-24 05:13:00,0.29,0,246.88,1.4,0,0,1
2009-01-23 00:00:00,2026-04-24 12:04:00,1.366,0.074,241.59,5.6,0,0,18
2008-06-21 00:00:00,2026-04-24 21:52:00,1.298,0.104,239.61,5.4,0,0,18
2008-04-15 00:00:00,2026-04-24 05:14:00,0.282,0,242.03,1.2,0,0,1
2007-10-12 00:00:00,2026-04-24 01:18:00,0.216,0,243.83,0.8,0,0,0
2009-04-01 00:00:00,2026-04-24 04:36:00,0.402,0,249.63,1.6,0,0,0
2007-01-13 00:00:00,2026-04-24 07:16:00,2.72,0,239.43,11.8,0,0,17
2008-04-29 00:00:00,2026-04-24 17:01:00,0.352,0.106,242.74,1.4,0,1,1
2007-10-10 00:00:00,2026-04-24 10:29:00,0.214,0,238.26,1,0,0,0
2010-09-17 00:00:00,2026-04-24 17:30:00,1.638,0.056,241.04,6.8,0,0,18
2010-07-31 00:00:00,2026-04-24 01:46:00,0.256,0.116,239.95,1.2,0,0,1
2010-04-03 00:00:00,2026-04-24 00:53:00,0.38,0.134,242.03,1.6,0,0,0
2008-10-09 00:00:00,2026-04-24 06:09:00,0.15,0,239.35,0.6,0,0,0
2007-06-19 00:00:00,2026-04-24 20:15:00,0.49,0.094,240.17,2,0,0,0
2009-02-14 00:00:00,2026-04-24 19:37:00,2.578,0,239.1,10.8,0,2,18
2010-05-13 00:00:00,2026-04-24 07:00:00,0.258,0,243.26,1,0,0,1
2007-04-16 00:00:00,2026-04-24 21:09:00,1.966,0.088,237.18,8.4,0,0,18
2007-10-21 00:00:00,2026-04-24 17:36:00,0.65,0.278,241.46,3,0,0,0
2008-12-28 00:00:00,2026-04-24 01:09:00,0.688,0,248.87,2.6,2,0,0
2007-12-11 00:00:00,2026-04-24 18:14:00,0.664,0.074,234.28,2.8,0,0,0
2007-02-05 00:00:00,2026-04-24 00:33:00,0.416,0.088,239.07,2,0,0,0
2008-12-07 00:00:00,2026-04-24 23:03:00,0.928,0.24,240.73,4,0,4,1
2010-01-15 00:00:00,2026-04-24 11:12:00,1.338,0,242.63,5.4,0,0,19
2008-05-07 00:00:00,2026-04-24 06:05:00,0.326,0.242,240.96,1.6,0,2,1
2009-04-17 00:00:00,2026-04-24 20:22:00,0.622,0,243.13,2.6,0,0,1
2007-01-21 00:00:00,2026-04-24 15:00:00,1.518,0.282,238.39,6.4,0,1,17
2007-11-24 00:00:00,2026-04-24 10:56:00,1.476,0.176,238.14,6.2,0,0,17
2009-06-05 00:00:00,2026-04-24 00:55:00,0.39,0.13,243.43,1.6,0,0,1
2009-07-05 00:00:00,2026-04-24 03:34:00,0.25,0,241.13,1,0,0,0
2010-02-19 00:00:00,2026-04-24 21:19:00,2.044,0.124,240,8.4,0,0,19
2010-03-24 00:00:00,2026-04-24 00:59:00,0.418,0.208,243.66,2,0,0,0
2008-01-04 00:00:00,2026-04-24 15:29:00,3.934,0.356,238.64,16.4,0,38,18
2008-08-30 00:00:00,2026-04-24 16:52:00,0.248,0.25,239.19,1.4,0,0,0
2008-12-26 00:00:00,2026-04-24 01:41:00,0.214,0,246.39,0.8,0,0,0
2008-06-12 00:00:00,2026-04-24 14:03:00,3.224,0.222,237.38,13.8,1,19,18
2008-06-09 00:00:00,2026-04-24 15:56:00,1.3,0.086,239.92,5.4,0,0,18
2008-03-21 00:00:00,2026-04-24 03:11:00,0.222,0,246.98,0.8,0,0,0
2009-10-26 00:00:00,2026-04-24 06:16:00,1.302,0,239.44,5.4,0,0,19
2007-05-20 00:00:00,2026-04-24 05:09:00,0.29,0.052,235.46,1.2,0,0,0
2007-06-17 00:00:00,2026-04-24 22:03:00,1.108,0.106,240.76,4.6,0,2,0
2008-12-12 00:00:00,2026-04-24 13:22:00,1.4,0.07,243.48,5.6,0,0,18
2008-11-25 00:00:00,2026-04-24 06:23:00,1.268,0.074,242.13,5.2,0,0,0
2009-12-08 00:00:00,2026-04-24 11:50:00,0.394,0.384,242.38,2.2,0,1,1
2010-09-14 00:00:00,2026-04-24 21:08:00,1.902,0.096,241.7,7.8,0,0,19
2008-02-28 00:00:00,2026-04-24 01:49:00,0.214,0,241.5,0.8,0,0,0
2009-06-05 00:00:00,2026-04-24 19:14:00,3.098,0.234,237.62,13.2,0,22,1
2007-07-27 00:00:00,2026-04-24 06:32:00,0.114,0,237.16,0.6,0,0,0
2007-01-30 00:00:00,2026-04-24 01:20:00,0.236,0,241.34,1,0,0,0
2010-03-18 00:00:00,2026-04-24 18:57:00,1.83,0.206,240.89,7.6,0,0,19
2009-08-07 00:00:00,2026-04-24 23:13:00,1.416,0.124,244.36,5.8,0,1,19
2010-11-05 00:00:00,2026-04-24 13:29:00,0.498,0.156,243.45,2,0,0,0
2010-09-06 00:00:00,2026-04-24 15:11:00,2.732,0.1,241.9,11.2,38,0,0
2009-03-07 00:00:00,2026-04-24 19:04:00,1.224,0,243.03,5,0,0,18
2009-09-11 00:00:00,2026-04-24 13:55:00,0.252,0,244.75,1,0,0,0
2007-11-06 00:00:00,2026-04-24 01:53:00,0.192,0.07,240.42,0.8,0,0,0
2009-12-21 00:00:00,2026-04-24 06:48:00,1.334,0,247.63,5.4,0,0,0
2010-06-28 00:00:00,2026-04-24 12:56:00,0.234,0.092,240.87,1,0,0,1
2009-03-19 00:00:00,2026-04-24 19:31:00,0.958,0,237.11,4,0,0,0
2010-05-17 00:00:00,2026-04-24 18:09:00,0.684,0.098,241.76,2.8,0,0,1
2007-08-27 00:00:00,2026-04-24 07:13:00,0.316,0.22,241.23,1.6,0,1,0
2010-04-25 00:00:00,2026-04-24 07:24:00,0.41,0.21,241.18,2,0,2,0
2009-05-17 00:00:00,2026-04-24 13:38:00,1.612,0.058,240.86,6.6,0,0,18
2010-11-19 00:00:00,2026-04-24 06:28:00,0.226,0.056,244.66,1,0,0,0
2008-07-20 00:00:00,2026-04-24 04:00:00,0.814,0.082,241.11,3.4,0,0,1
2010-03-26 00:00:00,2026-04-24 02:16:00,0.312,0.116,245.4,1.2,0,1,0
2010-04-01 00:00:00,2026-04-24 16:17:00,0.38,0.114,249.41,1.6,0,0,0
2010-09-05 00:00:00,2026-04-24 13:59:00,1.676,0.28,240.4,7,0,1,19
2009-10-09 00:00:00,2026-04-24 02:45:00,0.136,0,241.16,0.6,0,0,0
2009-01-20 00:00:00,2026-04-24 05:22:00,0.4,0.192,246.29,1.8,0,0,0
2009-10-28 00:00:00,2026-04-24 01:21:00,0.318,0.112,242.34,1.4,0,0,0
2010-02-07 00:00:00,2026-04-24 18:50:00,0.896,0,239.03,3.8,0,0,1
2009-07-19 00:00:00,2026-04-24 02:16:00,1.994,0.164,241.6,8.2,0,0,0
2008-12-27 00:00:00,2026-04-24 23:28:00,2.286,0.078,246.42,9.2,0,0,0
2007-07-10 00:00:00,2026-04-24 01:20:00,0.344,0,240.32,1.4,0,0,0
2009-03-12 00:00:00,2026-04-24 05:13:00,0.302,0,244.26,1.2,0,0,1
2008-09-22 00:00:00,2026-04-24 22:47:00,0.728,0,244.65,3,0,0,1
2009-05-31 00:00:00,2026-04-24 21:38:00,1.668,0.086,238.59,7,1,0,0
2007-10-18 00:00:00,2026-04-24 05:55:00,0.328,0.088,242.17,1.4,0,0,0
2007-07-06 00:00:00,2026-04-24 19:58:00,1.482,0.506,231.78,7.6,0,1,0
2010-04-28 00:00:00,2026-04-24 11:06:00,1.328,0.05,242.67,5.4,0,0,18
2008-08-13 00:00:00,2026-04-24 12:40:00,0.256,0.274,241.32,1.4,0,1,1
2009-07-15 00:00:00,2026-04-24 23:02:00,0.286,0.206,243.15,1.4,0,1,0
2008-05-12 00:00:00,2026-04-24 02:32:00,0.302,0.052,246.21,1.4,0,0,0
2008-06-30 00:00:00,2026-04-24 00:42:00,0.304,0.234,240.71,1.6,0,0,1
2010-05-11 00:00:00,2026-04-24 02:13:00,0.286,0,249.26,1.2,0,0,0
2009-05-02 00:00:00,2026-04-24 02:57:00,0.236,0,248.3,1,0,0,0
2008-02-09 00:00:00,2026-04-24 21:47:00,1.632,0.058,238.07,6.8,1,0,1
2010-07-29 00:00:00,2026-04-24 19:28:00,1.218,0,239.73,5,0,0,18
2010-05-02 00:00:00,2026-04-24 05:49:00,0.28,0.05,245,1.4,0,0,0
2008-04-20 00:00:00,2026-04-24 18:02:00,0.366,0.066,237.01,1.6,0,1,0
2008-06-07 00:00:00,2026-04-24 11:06:00,0.298,0,240.13,1.4,0,0,1
2007-06-10 00:00:00,2026-04-24 19:26:00,3.038,0.45,236.48,13,0,0,17
2007-09-13 00:00:00,2026-04-24 06:40:00,0.216,0.102,239.63,1,0,0,0
2007-01-17 00:00:00,2026-04-24 11:54:00,1.622,0,241.02,6.6,0,1,18
2009-08-07 00:00:00,2026-04-24 12:41:00,0.912,0.246,242.41,3.8,0,0,12
2009-08-05 00:00:00,2026-04-24 10:08:00,1.434,0,239.6,6,0,1,19
2007-02-24 00:00:00,2026-04-24 08:14:00,1.956,0,240.08,8,0,0,18
2008-05-02 00:00:00,2026-04-24 15:59:00,1.38,0,244.51,5.6,0,0,18
2010-05-09 00:00:00,2026-04-24 11:43:00,1.652,0.266,240.05,7,0,1,19
2009-04-15 00:00:00,2026-04-24 09:35:00,1.16,0.444,239.73,5.2,0,2,11
2009-08-06 00:00:00,2026-04-24 18:29:00,2.024,0.156,235.5,8.6,0,0,28
2007-03-08 00:00:00,2026-04-24 16:52:00,0.21,0.092,236.66,1,0,0,0
2008-03-24 00:00:00,2026-04-24 21:06:00,1.772,0.166,237.84,7.4,0,0,0
2007-01-30 00:00:00,2026-04-24 13:04:00,0.244,0,242.71,1,0,0,0
2009-07-04 00:00:00,2026-04-24 19:59:00,0.902,0.39,241.79,4,0,0,0
2010-01-21 00:00:00,2026-04-24 21:41:00,4.552,0.136,237.24,19.2,38,0,18
2009-11-30 00:00:00,2026-04-24 15:54:00,1.42,0,246.91,5.6,0,0,19
2007-01-19 00:00:00,2026-04-24 18:12:00,0.214,0,239.12,1,0,0,0
2007-04-16 00:00:00,2026-04-24 01:08:00,0.202,0.114,242.21,1,0,0,0
2007-11-24 00:00:00,2026-04-24 14:11:00,1.516,0.154,241.34,6.2,1,0,18
2010-12-07 00:00:00,2026-04-24 04:27:00,0.272,0.108,240.12,1.2,0,0,0
2008-05-21 00:00:00,2026-04-24 17:35:00,0.256,0.134,241.69,1.2,0,0,1
2008-06-29 00:00:00,2026-04-24 15:55:00,0.252,0.13,240.96,1.2,0,2,1
2008-04-09 00:00:00,2026-04-24 04:36:00,0.324,0.206,240.33,1.6,0,0,1
2007-10-13 00:00:00,2026-04-24 20:12:00,6.888,0.136,231.11,30.2,0,34,16
2009-12-01 00:00:00,2026-04-24 15:20:00,1.486,0.18,247.06,6,0,2,19
2008-10-21 00:00:00,2026-04-24 04:05:00,0.452,0.102,241.63,2,0,0,1
2007-12-17 00:00:00,2026-04-24 11:36:00,1.258,0.046,238.97,5.2,0,0,17
2009-06-30 00:00:00,2026-04-24 19:34:00,0.474,0.344,242.14,2.4,0,2,0
2006-12-18 00:00:00,2026-04-24 06:48:00,4.816,0.104,240.36,20,0,0,0
2009-05-07 00:00:00,2026-04-24 03:05:00,0.288,0.138,243.11,1.4,0,0,1
2009-11-15 00:00:00,2026-04-24 10:45:00,1.382,0.056,242,5.6,0,0,19
2008-04-11 00:00:00,2026-04-24 21:05:00,3.908,0,237.95,16.4,0,23,18
